want/movies/we/to/watch/the/shopping mall/in;we want to watch movies in the shopping mall;to watch movies we want in the shopping mall;we want movies to watch in the shopping mall;in the shopping mall we want to watch movies;4;5;this is not the correct structure;;
will/eaten/we/ice cream/have/shopping mall/the/in;we will have eaten ice cream in the shopping mall;will have we eaten ice cream in the shopping mall;ice cream we will have eaten in the shopping mall;in the shopping mall we will have eaten ice cream;4;5;this is not the correct structure;;
need/money/we/watch/to/movies;we need money to watch movies;movies to watch we need money;money we need to watch movies;movies we need money to watch ;4;5;this is not the correct structure;;
buy/to/I/need/jeans;I need to buy jeans;to buy jeans I need;jeans to buy I need;need to buy jeans I;4;5;this is not the correct structure;;
in/people/there/the/shopping mall/are;there are people in the shopping mall;are people there in the shopping mall;in the shopping mall there are people;people there are in the shopping mall;4;5;this is not the correct structure;;
cafetereria/the/shopping mall/in/is/there/a;there is a cafeteria in the shopping mall;in the shopping mall there is a cafeteria;a cafeteria there is in the shopping mall;a cafetereria in the shopping mall there is;4;5;this is not the correct structure;;
a/there/is/shopping mall/supermarket/the/in ;there is a supermarket in the shopping mall;in the shopping mall there is a supermarket;a supermarket there is in the shopping mall;is a supermarket there in the shopping mall;4;5;this is not the correct structure;;
are/happy/the/shopping mall/in/children/the;the children are happy in the shopping mall;are happy the children in the shopping mall;in the shopping mall the children are happy;happy are the children in the shopping mall;4;5;this is not the correct structure;;
are/shopping malls/usually/big/the;the shopping malls are usually big;big are the shopping malls usually;are big the shopping malls usually;usually the shopping malls are big;4;5;this is not the correct structure;;
go/people/sometimes/to/eat/to/shopping mall/the;people sometimes go to eat to the shopping mall;sometimes people to eat go to the shopping mall;to the shopping mall sometimes people go  to eat;to eat sometimes people go to the shopping mall;4;5;this is not the correct structure;;
working/are/people/there/the/shopping mall/in;there are people working in the shopping mall;people working there are in the shopping mall;there people are working in the shopping mall;working in the shopping mall there are people;4;5;this is not the correct structure;;
the/has/shopping mall/a/stores/of/lot;the shopping mall has a lot of stores;stores the shopping mall has a lot of;a lot of stores the shopping mall has ;stores a lot of has the shopping mall;4;5;this is not the correct structure;;
clothes/are/stores/there/shopping mall/the/in;there are clothes stores in the shopping mall;clothes stores there are in the shopping mall;in the shopping mall there are clothes stores;in the shopping mall there are clothes stores;4;5;this is not the correct structure;;
is/cinema/shopping mall/the/in/there/a;there is a cinema in the shopping mall;in the shopping mall there is a cinema;a cinema there is int he shopping mall;in the shopping mall a cinema there is;4;5;this is not the correct structure;;
a/is/supermarket/there/the/in/shopping mall;there is a supermarket in the shopping mall;a shopping mall there is in the supermarket;a supermarket there is in the shopping mall;in the shopping mall there is a supermarket;4;5;this is not the correct structure;;
are/games/video/there/shopping mall/the/in;there are video games in the shopping mall;video games there are in the shopping mall;in the shopping mall there are video games;in the shopping mall there are video games;4;5;this is not the correct structure;;
camilo/saving/money/is/to/clothes/buy;camilo is saving money to buy clothes;to buy clothes camilo is saving money;saving money camilo is to buy clothes;money camilo is saving to buy clothes;4;5;this is not the correct structure;;
my/walking/her/is/friends/mom/with;my mom is walking with her friends;with her friends my mom is walking;walking with her friends my mom is;my mom with her friends is walking;4;5;this is not the correct structure;;
the/buying/stuff/people/are/the/in/shopping mall;the people are buying stuff in the shopping mall;the people buying are stuff in the shopping mall;in the shopping mall the people are buying stuff ;buying stuff in the shopping mall the people are;4;5;this is not the correct structure;;
sandals/shopping mall/people/sell/the/in;people sell sandals in the shopping mall;in the shopping mall  people sell sandals;sell sandals people in the shopping mall;in the shopping sell sandals people;4;5;this is not the correct structure;;
we/driving/to/are/shopping mall/the;we are driving to the shopping mall;to the shopping mall we are driving;are driving we to the shopping mall;driving are we to the shopping mall;4;5;this is not the correct structure;;
will/go/in/afternoon/we/shopping/the;we will go shopping in the afternoon;in the afternoon we will go shopping;go shopping in the afternoon we will ;we will in the afternoon go shopping ;4;5;this is not the correct structure;;
the/has/child/enjoyed/movie/the;the child has enjoyed the movie;has enjoyed the movie the child;the movie the child has enjoyed;has enjoyed the child the movie;4;5;this is not the correct structure;;
bought/have/you/will/things/lot/of/a;you will have bought a lot of things ;a lot of things you will have bought;have will bought you a lot of things;bought will have you a lot of things;4;5;this is not the correct structure;;
my/selling/sister/is/food/shopping mall/the/in;my sister is selling food in the shopping mall;my sister selling is food in the shopping mall;food in the shopping mall my sister is selling;is selling food in the shopping mall my sister is;4;5;this is not the correct structure;;
